numero_processo,tribunal,grau,classe,classe_codigo,assunto,n_assuntos,orgao_julgador,municipio_ibge,sistema,formato,nivel_sigilo,data_ajuizamento,data_ultima_atualizacao
00004903020258260201,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE GARCA,,SAJ,Eletrônico,0,2025-03-18,2025-08-15
00004075120258260415,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PALMITAL,,SAJ,Eletrônico,0,2025-03-18,2026-04-28
00022989620258260451,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE PIRACICABA,,SAJ,Eletrônico,0,2025-03-18,2026-02-07
00002294420258260111,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CAJURU,,SAJ,Eletrônico,0,2025-03-18,2026-07-16
00018119720258260008,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE TATUAPE,,SAJ,Eletrônico,0,2025-03-18,2026-06-03
00007068120258260462,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE POA,,SAJ,Eletrônico,0,2025-03-19,2026-03-17
00031552420258260361,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,03 CIVEL DE MOGI DAS CRUZES,,SAJ,Eletrônico,0,2025-03-19,2026-05-08
00013297320258260292,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE JACAREI,,SAJ,Eletrônico,0,2025-03-19,2026-03-17
00003488620258260472,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CUMULATIVA DE PORTO FERREIRA,,SAJ,Eletrônico,0,2025-03-19,2025-08-14
00018447820258260011,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,05 CIVEL DE PINHEIROS,,SAJ,Eletrônico,0,2025-03-19,2026-03-17
00009978620258260428,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CUMULATIVA DE PAULINIA,,SAJ,Eletrônico,0,2025-03-19,2026-06-03
00044209220258260577,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,Juízo Titular I - 8ª Vara Cível da Comarca de São José dos Campos,3549904.0,Projudi,Eletrônico,0,2025-03-19,2026-07-07
00039821420258260562,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,01 ACIDENTES TRABALHO DE SANTOS,,SAJ,Eletrônico,0,2025-03-19,2026-06-02
00019245120258260590,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Custeio de Assistência Médica,1,FAZENDA PUBLICA DE SAO VICENTE,,SAJ,Eletrônico,0,2025-03-19,2026-06-02
00021888220258260068,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,06 CIVEL DE BARUERI,,SAJ,Eletrônico,0,2025-03-19,2025-08-14
00002417820258260654,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,VARA UNICA DE VARGEM GRANDE PAULISTA,,SAJ,Eletrônico,0,2025-03-19,2026-04-15
00001077420258260420,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PARANAPANEMA,,SAJ,Eletrônico,0,2025-03-19,2026-06-02
00011382320258260132,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESPECIAL CIVEL DE CATANDUVA,,SAJ,Eletrônico,0,2025-03-19,2026-07-16
00001690820258260035,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE AGUAS DE LINDOIA,,SAJ,Eletrônico,0,2025-03-19,2026-06-02
00014182720258260606,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SUZANO,,SAJ,Eletrônico,0,2025-03-19,2026-03-17
00041437620258260577,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2025-03-20,2026-06-03
00014505220258260664,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. - JIT -  ANEXO UNIFEV - VOTUPORANGA,,SAJ,Eletrônico,0,2025-03-20,2026-05-08
00008669820258260400,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,CRIMINAL DE OLIMPIA,,SAJ,Eletrônico,0,2025-03-20,2026-05-08
00029167120258260344,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE MARILIA,,SAJ,Eletrônico,0,2025-03-20,2026-05-08
00031933920258260554,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,08 CIVEL DE SANTO ANDRE,,SAJ,Eletrônico,0,2025-03-20,2026-04-28
00033804720258260554,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,08 CIVEL DE SANTO ANDRE,,SAJ,Eletrônico,0,2025-03-20,2026-06-03
00031613420258260554,TJSP,G1,Cumprimento de sentença,156,Tratamento Domiciliar (Home Care),1,06 CIVEL DE SANTO ANDRE,,SAJ,Eletrônico,0,2025-03-20,2026-06-03
00001791220258260695,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE NAZARE PAULISTA,,SAJ,Eletrônico,0,2025-03-20,2025-08-12
00002787020258260601,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE SOCORRO,,SAJ,Eletrônico,0,2025-03-20,2025-07-09
00002391620258260620,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE TAQUARITUBA,,SAJ,Eletrônico,0,2025-03-21,2026-06-03
00020798020258260161,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE DIADEMA,,SAJ,Eletrônico,0,2025-03-21,2025-07-09
00000896820258260027,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,VARA UNICA DE IACANGA,,SAJ,Eletrônico,0,2025-03-21,2025-11-05
00026886220258260032,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2025-03-21,2026-04-15
00025342720258260361,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,04 CIVEL DE MOGI DAS CRUZES,,SAJ,Eletrônico,0,2025-03-21,2026-06-01
00022757220258260477,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE PRAIA GRANDE,,SAJ,Eletrônico,0,2025-03-21,2026-04-15
00000432620258260659,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,02 CUMULATIVA DE VINHEDO,,SAJ,Eletrônico,0,2025-03-21,2026-06-03
00002015420258260474,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,VARA UNICA DE POTIRENDABA,,SAJ,Eletrônico,0,2025-03-22,2026-05-08
00012611220258260038,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE ARARAS,,SAJ,Eletrônico,0,2025-03-23,2026-04-28
00002939720258260129,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CASA BRANCA,,SAJ,Eletrônico,0,2025-03-24,2026-06-03
00001745220258260060,TJSP,G1,Procedimento Comum Cível,7,Fornecimento de medicamentos,1,VARA UNICA DE AURIFLAMA,,SAJ,Eletrônico,0,2025-03-24,2026-07-24
00037768020258260309,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,06 CIVEL DE JUNDIAI,,SAJ,Eletrônico,0,2025-03-24,2025-08-15
00003531120258260472,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PORTO FERREIRA,,SAJ,Eletrônico,0,2025-03-24,2026-06-03
00016713020258260019,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,04 CIVEL DE AMERICANA,,SAJ,Eletrônico,0,2025-03-24,2025-08-15
00010636620258260428,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE PAULINIA,,SAJ,Eletrônico,0,2025-03-25,2026-06-03
00015530620258260229,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE HORTOLANDIA,,SAJ,Eletrônico,0,2025-03-25,2026-03-06
00002266220258260120,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CANDIDO MOTA,,SAJ,Eletrônico,0,2025-03-25,2025-08-14
00010904420258260268,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CUMULATIVA DE ITAPECERICA DA SERRA,,SAJ,Eletrônico,0,2025-03-25,2026-06-02
00012670720258260624,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE TATUI,,SAJ,Eletrônico,0,2025-03-25,2026-06-03
00006246320258260296,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CUMULATIVA DE JAGUARIUNA,,SAJ,Eletrônico,0,2025-03-25,2026-02-05
00042038020258260405,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,Juízo Titular I - 7ª Vara Civel da Comarca de Osasco,3534401.0,Projudi,Eletrônico,0,2025-03-25,2026-07-07
00015687220258260229,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,3 CIVEL DE HORTOLANDIA,,SAJ,Eletrônico,0,2025-03-25,2026-06-03
00014495120258260637,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE TUPA,,SAJ,Eletrônico,0,2025-03-25,2025-08-14
00007576220258260084,TJSP,G1,Liquidação de Sentença pelo Procedimento Comum,152,Tratamento médico-hospitalar,1,04 CUMULATIVA DE VILA MIMOSA,,SAJ,Eletrônico,0,2025-03-25,2026-06-03
00045839420258260602,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE SOROCABA,,SAJ,Eletrônico,0,2025-03-25,2026-06-03
00023221220258260068,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE BARUERI,,SAJ,Eletrônico,0,2025-03-25,2026-03-17
00006122420258260272,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITAPIRA,,SAJ,Eletrônico,0,2025-03-26,2026-05-08
00033476120258260003,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE JABAQUARA,,SAJ,Eletrônico,0,2025-03-26,2026-04-15
00016923220258260269,TJSP,G1,Procedimento Comum Cível,7,Fornecimento de medicamentos,1,04 CIVEL DE ITAPETININGA,,SAJ,Eletrônico,0,2025-03-26,2026-04-28
00001085020248260596,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,02 CUMULATIVA DE SERRANA,,SAJ,Eletrônico,0,2025-03-26,2026-02-05
00013737820258260038,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,03 CIVEL DE ARARAS,,SAJ,Eletrônico,0,2025-03-26,2026-04-28
00043345520258260405,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,06 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2025-03-26,2026-03-16
00010714320258260428,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CUMULATIVA DE PAULINIA,,SAJ,Eletrônico,0,2025-03-26,2025-07-09
00008099420258260266,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE ITANHAEM,,SAJ,Eletrônico,0,2025-03-26,2026-04-28
00014191620258260637,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,01 CIVEL DE TUPA,,SAJ,Eletrônico,0,2025-03-26,2025-08-14
00003123120258260638,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE TUPI PAULISTA,,SAJ,Eletrônico,0,2025-03-26,2026-04-28
00043155720258260564,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2025-03-26,2025-07-19
00001536420258260646,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,VARA UNICA DE URANIA,,SAJ,Eletrônico,0,2025-03-27,2026-07-24
00006233620258260407,TJSP,G1,Cumprimento de sentença,156,Tratamento Domiciliar (Home Care),1,01 CUMULATIVA DE OSVALDO CRUZ,,SAJ,Eletrônico,0,2025-03-27,2026-05-08
00004589420258260372,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CUMULATIVA DE MONTE MOR,,SAJ,Eletrônico,0,2025-03-27,2026-06-03
00021748420258260008,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,01 CIVEL DE TATUAPE,,SAJ,Eletrônico,0,2025-03-27,2025-08-14
00045191020258260562,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,01 ACIDENTES TRABALHO DE SANTOS,,SAJ,Eletrônico,0,2025-03-27,2026-04-15
00014716520248260372,TJSP,G1,Precatório,1265,Tratamento médico-hospitalar,1,02 CUMULATIVA DE MONTE MOR,,SAJ,Eletrônico,0,2025-03-27,2026-04-28
00002853220258260514,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,VARA UNICA DE ITUPEVA,,SAJ,Eletrônico,0,2025-03-28,2026-02-05
00003398920258260128,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CARDOSO,,SAJ,Eletrônico,0,2025-03-28,2026-07-16
00002698720258260414,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PALMEIRA D OESTE,,SAJ,Eletrônico,0,2025-03-28,2025-07-09
00007432920258260650,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,VARA JUIZADO ESP. CIVEL CRIM. DE VALINHOS,,SAJ,Eletrônico,0,2025-03-28,2026-06-03
00029622620258260032,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2025-03-28,2026-02-06
00002610320258260094,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA UNICA DE BRODOSQUI,,SAJ,Eletrônico,0,2025-03-28,2025-07-07
00009083720258260663,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,01 CIVEL DE VOTORANTIM,,SAJ,Eletrônico,0,2025-03-28,2026-06-03
00006512320258260045,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE ARUJA,,SAJ,Eletrônico,0,2025-03-28,2026-04-15
00007842020258260157,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,04 CUMULATIVA DE CUBATAO,,SAJ,Eletrônico,0,2025-03-31,2026-03-17
00009396320258260176,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,03 CUMULATIVA DE EMBU DAS ARTES,,SAJ,Eletrônico,0,2025-03-31,2026-06-02
00034584220258260004,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE LAPA,,SAJ,Eletrônico,0,2025-03-31,2026-04-15
00021851620258260590,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,03 CIVEL DE SAO VICENTE,,SAJ,Eletrônico,0,2025-03-31,2026-04-15
00027895020258260016,TJSP,G1,Procedimento do Juizado Especial Cível,436,Serviços Hospitalares,1,01 VARA JUIZADO ESPECIAL CIVEL - JIT -  ANEXO PUC DE CENTRAL,,SAJ,Eletrônico,0,2025-04-01,2026-04-15
00015173220258260271,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE ITAPEVI,,SAJ,Eletrônico,0,2025-04-01,2026-06-02
00014950820258260292,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,Juízo Titular I - 3ª Vara Cível da Comarca de Jacareí,3524402.0,Projudi,Eletrônico,0,2025-04-01,2026-07-15
00028506120258260451,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE PIRACICABA,,SAJ,Eletrônico,0,2025-04-01,2025-08-15
00012712720258260565,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,03 CIVEL DE SAO CAETANO DO SUL,,SAJ,Eletrônico,0,2025-04-01,2025-07-09
00003739520258260150,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE COSMÓPOLIS,,SAJ,Eletrônico,0,2025-04-02,2026-05-08
00015798020258260624,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE TATUI,,SAJ,Eletrônico,0,2025-04-02,2026-05-08
00003529320258260288,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE ITUVERAVA,,SAJ,Eletrônico,0,2025-04-02,2026-07-16
00010578620258260322,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE LINS,,SAJ,Eletrônico,0,2025-04-02,2025-08-15
00012315620258260529,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,3VARA JUDICIAL DE SANTANA DE PARNAÍBA,,SAJ,Eletrônico,0,2025-04-02,2026-06-03
00034697120258260004,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE LAPA,,SAJ,Eletrônico,0,2025-04-02,2026-06-03
00036621020258260482,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE PRESIDENTE PRUDENTE,,SAJ,Eletrônico,0,2025-04-03,2025-07-09
00016068820258260066,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE BARRETOS,,SAJ,Eletrônico,0,2025-04-03,2026-02-06
00030532820258260320,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE LIMEIRA,,SAJ,Eletrônico,0,2025-04-03,2026-04-28
00002891720258260111,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CAJURU,,SAJ,Eletrônico,0,2025-04-03,2026-07-16
00009318020258260663,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE VOTORANTIM,,SAJ,Eletrônico,0,2025-04-03,2026-06-03
00036639220258260482,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE PRESIDENTE PRUDENTE,,SAJ,Eletrônico,0,2025-04-04,2025-07-09
00022501720258260006,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE PENHA,,SAJ,Eletrônico,0,2025-04-04,2026-06-03
00021510720258260278,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,02 CIVEL DE ITAQUAQUECETUBA,,SAJ,Eletrônico,0,2025-04-04,2026-06-01
00009199620258260168,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,01 CUMULATIVA DE DRACENA,,SAJ,Eletrônico,0,2025-04-04,2025-08-15
00010263220258260010,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,02 CIVEL DE IPIRANGA,,SAJ,Eletrônico,0,2025-04-04,2026-03-17
00015001620258260038,TJSP,G1,Reclamação Pré-processual,11875,Fornecimento de medicamentos,1,CEJUSC (Pré-Processual),,SAJ,Eletrônico,0,2025-04-04,2025-07-09
00002167020258260426,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL DE PATROCINIO PAULISTA,,SAJ,Eletrônico,0,2025-04-04,2026-05-09
00001732420258260333,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Tratamento médico-hospitalar,1,JUIZADO ESPECIAL CIVEL CRIM. DE MACATUBA,,SAJ,Eletrônico,0,2025-04-04,2026-06-02
00039928220258260554,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,08 CIVEL DE SANTO ANDRE,,SAJ,Eletrônico,0,2025-04-04,2026-06-03
00023895120258260302,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,04 CIVEL DE JAU,,SAJ,Eletrônico,0,2025-04-06,2026-04-15
00003534720258260654,TJSP,G1,Procedimento Comum Cível,7,Tratamento médico-hospitalar,2,VARA UNICA DE VARGEM GRANDE PAULISTA,,SAJ,Eletrônico,0,2025-04-07,2026-06-03
00003090620258260435,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CUMULATIVA DE PEDREIRA,,SAJ,Eletrônico,0,2025-04-07,2025-08-15
00017067920258260248,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA JUIZADO ESPECIAL CIVEL DE INDAIATUBA,,SAJ,Eletrônico,0,2025-04-07,2026-07-16
00012194720258260010,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE IPIRANGA,,SAJ,Eletrônico,0,2025-04-07,2026-06-03
00044933020258260071,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,06 CIVEL DE BAURU,,SAJ,Eletrônico,0,2025-04-07,2026-04-15
00018233420258260066,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 CIVEL DE BARRETOS,,SAJ,Eletrônico,0,2025-04-07,2026-06-02
00009740820258260084,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,05 CUMULATIVA DE VILA MIMOSA,,SAJ,Eletrônico,0,2025-04-07,2026-06-03
00003149120258260414,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA UNICA DE PALMEIRA D OESTE,,SAJ,Eletrônico,0,2025-04-07,2026-06-02
00011832620258260197,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,01 CUMULATIVA DE FRANCISCO MORATO,,SAJ,Eletrônico,0,2025-04-08,2026-06-03
00028213020258260477,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,FAZENDA PUBLICA DE PRAIA GRANDE,,SAJ,Eletrônico,0,2025-04-08,2026-03-17
00016531920258260048,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE ATIBAIA,,SAJ,Eletrônico,0,2025-04-08,2026-04-28
00010481420238260058,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,01 CUMULATIVA DE AGUDOS,,SAJ,Eletrônico,0,2025-04-09,2026-07-24
00022218920258260127,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,Juízo Titular I - 3ª Vara Cível da Comarca de Carapicuíba,3510609.0,Projudi,Eletrônico,0,2025-04-09,2026-05-12
00040283120258260003,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE JABAQUARA,,SAJ,Eletrônico,0,2025-04-09,2026-06-03
00012626920248260575,TJSP,G1,Requisição de Pequeno Valor,1266,Fornecimento de medicamentos,1,01 CUMULATIVA DE SAO JOSE DO RIO PARDO,,SAJ,Eletrônico,0,2025-04-10,2026-03-17
00024459320258260008,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE TATUAPE,,SAJ,Eletrônico,0,2025-04-10,2026-02-05
